Navn;Stasjon;Tid(norsk normaltid);Høyeste vindkast (1 t);Lufttemperatur
Slettnes Fyr;SN96400;05.07.2024 12:00;7,4;15,2
Slettnes Fyr;SN96400;05.07.2024 13:00;7,1;15,9
Slettnes Fyr;SN96400;05.07.2024 14:00;8,5;15,2
Slettnes Fyr;SN96400;05.07.2024 15:00;8,1;13,7
Slettnes Fyr;SN96400;05.07.2024 16:00;6,3;14,4
Slettnes Fyr;SN96400;05.07.2024 17:00;6,6;14,8
Slettnes Fyr;SN96400;05.07.2024 18:00;6,6;13
Slettnes Fyr;SN96400;05.07.2024 19:00;6;13,5
Slettnes Fyr;SN96400;05.07.2024 20:00;5,5;14,3
Slettnes Fyr;SN96400;05.07.2024 21:00;6;13,1
Slettnes Fyr;SN96400;05.07.2024 22:00;6,3;10,9
Slettnes Fyr;SN96400;05.07.2024 23:00;7,5;11,4
Slettnes Fyr;SN96400;06.07.2024 00:00;7,9;10,4
Slettnes Fyr;SN96400;06.07.2024 01:00;8,1;10,5
Slettnes Fyr;SN96400;06.07.2024 02:00;7,5;9,6
Slettnes Fyr;SN96400;06.07.2024 03:00;4,2;9,9
Slettnes Fyr;SN96400;06.07.2024 04:00;4,1;10,8
Slettnes Fyr;SN96400;06.07.2024 05:00;6,7;13,3
Slettnes Fyr;SN96400;06.07.2024 06:00;7;15,3
Slettnes Fyr;SN96400;06.07.2024 07:00;4,9;14,5
Slettnes Fyr;SN96400;06.07.2024 08:00;3,9;14,2
Slettnes Fyr;SN96400;06.07.2024 09:00;6,3;14,4
Slettnes Fyr;SN96400;06.07.2024 10:00;6,5;15,5
Slettnes Fyr;SN96400;06.07.2024 11:00;5,2;15,2
Slettnes Fyr;SN96400;06.07.2024 12:00;9,2;19,4
Slettnes Fyr;SN96400;06.07.2024 13:00;8,5;16,8
Slettnes Fyr;SN96400;06.07.2024 14:00;8,2;15,5
Slettnes Fyr;SN96400;06.07.2024 15:00;6,5;17,1
Slettnes Fyr;SN96400;06.07.2024 16:00;5,1;15,4
Slettnes Fyr;SN96400;06.07.2024 17:00;8,1;19,7
Slettnes Fyr;SN96400;06.07.2024 18:00;8,3;18,4
Slettnes Fyr;SN96400;06.07.2024 19:00;4,7;17,8
Slettnes Fyr;SN96400;06.07.2024 20:00;7,8;17,5
Slettnes Fyr;SN96400;06.07.2024 21:00;7,7;16
Slettnes Fyr;SN96400;06.07.2024 22:00;11,1;16
Slettnes Fyr;SN96400;06.07.2024 23:00;6,9;11,6
Slettnes Fyr;SN96400;07.07.2024 00:00;6,9;11,7
Slettnes Fyr;SN96400;07.07.2024 01:00;6,2;11,7
Slettnes Fyr;SN96400;07.07.2024 02:00;8,4;12,7
Slettnes Fyr;SN96400;07.07.2024 03:00;4,4;10,1
Slettnes Fyr;SN96400;07.07.2024 04:00;2,8;9,1
Slettnes Fyr;SN96400;07.07.2024 05:00;1,9;11,3
Slettnes Fyr;SN96400;07.07.2024 06:00;2,1;11,7
Slettnes Fyr;SN96400;07.07.2024 07:00;3,4;12,3
Slettnes Fyr;SN96400;07.07.2024 08:00;2,7;11,9
Slettnes Fyr;SN96400;07.07.2024 09:00;2,8;11,4
Slettnes Fyr;SN96400;07.07.2024 10:00;6;12,6
Slettnes Fyr;SN96400;07.07.2024 11:00;10,4;13,6
Slettnes Fyr;SN96400;07.07.2024 12:00;9,6;12
Slettnes Fyr;SN96400;07.07.2024 13:00;4;11,5
Slettnes Fyr;SN96400;07.07.2024 14:00;3,5;12,6
Slettnes Fyr;SN96400;07.07.2024 15:00;5,5;11,8
Slettnes Fyr;SN96400;07.07.2024 16:00;3,6;12,5
Slettnes Fyr;SN96400;07.07.2024 17:00;1,9;12,4
Slettnes Fyr;SN96400;07.07.2024 18:00;2,5;11,7
Slettnes Fyr;SN96400;07.07.2024 19:00;3,1;11,4
Slettnes Fyr;SN96400;07.07.2024 20:00;2,7;10,9
Slettnes Fyr;SN96400;07.07.2024 21:00;3,3;11,4
Slettnes Fyr;SN96400;07.07.2024 22:00;4,2;10,8
Slettnes Fyr;SN96400;07.07.2024 23:00;3,3;12
Slettnes Fyr;SN96400;08.07.2024 00:00;6,5;15,2
Slettnes Fyr;SN96400;08.07.2024 01:00;5,5;14,1
Slettnes Fyr;SN96400;08.07.2024 02:00;5,3;13,8
Slettnes Fyr;SN96400;08.07.2024 03:00;5,7;14,5
Slettnes Fyr;SN96400;08.07.2024 04:00;10,1;15,3
Slettnes Fyr;SN96400;08.07.2024 05:00;7,5;14,3
Slettnes Fyr;SN96400;08.07.2024 06:00;9,2;14,5
Slettnes Fyr;SN96400;08.07.2024 07:00;10,8;15,1
Slettnes Fyr;SN96400;08.07.2024 08:00;12,6;17,2
Slettnes Fyr;SN96400;08.07.2024 09:00;13;17,1
Slettnes Fyr;SN96400;08.07.2024 10:00;14,2;10,8
Slettnes Fyr;SN96400;08.07.2024 11:00;14,2;10,1
Slettnes Fyr;SN96400;08.07.2024 12:00;13,7;9,4
Slettnes Fyr;SN96400;08.07.2024 13:00;12,3;10
Slettnes Fyr;SN96400;08.07.2024 14:00;9,7;10,8
Slettnes Fyr;SN96400;08.07.2024 15:00;9,1;11,2
Slettnes Fyr;SN96400;08.07.2024 16:00;7,3;9,8
Slettnes Fyr;SN96400;08.07.2024 17:00;8,8;11,1
Slettnes Fyr;SN96400;08.07.2024 18:00;8,9;11,3
Slettnes Fyr;SN96400;08.07.2024 19:00;6,5;12,3
Slettnes Fyr;SN96400;08.07.2024 20:00;3,2;10,6
Slettnes Fyr;SN96400;08.07.2024 21:00;2,6;9,6
Slettnes Fyr;SN96400;08.07.2024 22:00;2,9;9,7
Slettnes Fyr;SN96400;08.07.2024 23:00;4,2;9,4
Slettnes Fyr;SN96400;09.07.2024 00:00;4,6;8,6
Slettnes Fyr;SN96400;09.07.2024 01:00;5;8,2
Slettnes Fyr;SN96400;09.07.2024 02:00;5,1;8,7
Slettnes Fyr;SN96400;09.07.2024 03:00;2,6;9,5
Slettnes Fyr;SN96400;09.07.2024 04:00;3,5;10,9
Slettnes Fyr;SN96400;09.07.2024 05:00;6,3;11,8
Slettnes Fyr;SN96400;09.07.2024 06:00;9,5;11,8
Slettnes Fyr;SN96400;09.07.2024 07:00;8,8;11,8
Slettnes Fyr;SN96400;09.07.2024 08:00;8,4;12,1
Slettnes Fyr;SN96400;09.07.2024 09:00;10,1;13,4
Slettnes Fyr;SN96400;09.07.2024 10:00;10,7;12,8
Slettnes Fyr;SN96400;09.07.2024 11:00;9,6;12,4
Slettnes Fyr;SN96400;09.07.2024 12:00;9,2;11,2
Slettnes Fyr;SN96400;09.07.2024 13:00;8,5;12,2
Slettnes Fyr;SN96400;09.07.2024 14:00;8,5;12,2
Slettnes Fyr;SN96400;09.07.2024 15:00;11;12,8
Slettnes Fyr;SN96400;09.07.2024 16:00;11;10,9
Slettnes Fyr;SN96400;09.07.2024 17:00;7,3;10,6
Slettnes Fyr;SN96400;09.07.2024 18:00;10,8;11,4
Slettnes Fyr;SN96400;09.07.2024 19:00;11,5;11,1
Slettnes Fyr;SN96400;09.07.2024 20:00;10,4;11
Slettnes Fyr;SN96400;09.07.2024 21:00;11,1;10,5
Slettnes Fyr;SN96400;09.07.2024 22:00;10,5;10,7
Slettnes Fyr;SN96400;09.07.2024 23:00;10,2;10,1
Slettnes Fyr;SN96400;10.07.2024 00:00;6,6;10,1
Slettnes Fyr;SN96400;10.07.2024 01:00;4,4;10,4
Slettnes Fyr;SN96400;10.07.2024 02:00;7,5;10,5
Slettnes Fyr;SN96400;10.07.2024 03:00;9;10,4
Slettnes Fyr;SN96400;10.07.2024 04:00;11,2;10,9
Slettnes Fyr;SN96400;10.07.2024 05:00;10,7;11,1
Slettnes Fyr;SN96400;10.07.2024 06:00;10,4;11,5
Slettnes Fyr;SN96400;10.07.2024 07:00;11,4;11
Slettnes Fyr;SN96400;10.07.2024 08:00;10,4;11,7
Slettnes Fyr;SN96400;10.07.2024 09:00;13,5;12,1
Slettnes Fyr;SN96400;10.07.2024 10:00;14,5;11,7
Slettnes Fyr;SN96400;10.07.2024 11:00;11,7;11,8
Slettnes Fyr;SN96400;10.07.2024 12:00;12,1;11,7
Slettnes Fyr;SN96400;10.07.2024 13:00;11,7;12
Slettnes Fyr;SN96400;10.07.2024 14:00;8,2;12,2
Slettnes Fyr;SN96400;10.07.2024 15:00;8,1;11,9
Slettnes Fyr;SN96400;10.07.2024 16:00;9;11,5
Slettnes Fyr;SN96400;10.07.2024 17:00;8,6;12,3
Slettnes Fyr;SN96400;10.07.2024 18:00;7,6;11,4
Slettnes Fyr;SN96400;10.07.2024 19:00;7,3;11,7
Slettnes Fyr;SN96400;10.07.2024 20:00;5,7;11,6
Slettnes Fyr;SN96400;10.07.2024 21:00;5,6;12
Slettnes Fyr;SN96400;10.07.2024 22:00;7;12
Slettnes Fyr;SN96400;10.07.2024 23:00;5,4;10,8
Slettnes Fyr;SN96400;11.07.2024 00:00;4,5;11,5
Slettnes Fyr;SN96400;11.07.2024 01:00;4;11,6
Slettnes Fyr;SN96400;11.07.2024 02:00;3,3;9,7
Slettnes Fyr;SN96400;11.07.2024 03:00;2,3;10,5
Slettnes Fyr;SN96400;11.07.2024 04:00;2,9;11,5
Slettnes Fyr;SN96400;11.07.2024 05:00;4,6;11,3
Slettnes Fyr;SN96400;11.07.2024 06:00;3,8;10,9
Slettnes Fyr;SN96400;11.07.2024 07:00;5,2;11,7
Slettnes Fyr;SN96400;11.07.2024 08:00;6,2;11,9
Slettnes Fyr;SN96400;11.07.2024 09:00;6,3;11,4
Slettnes Fyr;SN96400;11.07.2024 10:00;5,9;11,6
Slettnes Fyr;SN96400;11.07.2024 11:00;6,7;11,6
Slettnes Fyr;SN96400;11.07.2024 12:00;6,7;12
Slettnes Fyr;SN96400;11.07.2024 13:00;5,9;11,8
Slettnes Fyr;SN96400;11.07.2024 14:00;6,8;11,8
Slettnes Fyr;SN96400;11.07.2024 15:00;5,6;13,5
Slettnes Fyr;SN96400;11.07.2024 16:00;7,7;16,9
Slettnes Fyr;SN96400;11.07.2024 17:00;9,4;15,9
Slettnes Fyr;SN96400;11.07.2024 18:00;4,5;13,7
Slettnes Fyr;SN96400;11.07.2024 19:00;1,9;15,2
Slettnes Fyr;SN96400;11.07.2024 20:00;5;13
Slettnes Fyr;SN96400;11.07.2024 21:00;5,6;12,1
Slettnes Fyr;SN96400;11.07.2024 22:00;6,4;12,7
Slettnes Fyr;SN96400;11.07.2024 23:00;6,7;12,9
Slettnes Fyr;SN96400;12.07.2024 00:00;8;12,9
Slettnes Fyr;SN96400;12.07.2024 01:00;7,1;12,7
Slettnes Fyr;SN96400;12.07.2024 02:00;5,5;12,9
Slettnes Fyr;SN96400;12.07.2024 03:00;6,8;15
Slettnes Fyr;SN96400;12.07.2024 04:00;7;15,2
Slettnes Fyr;SN96400;12.07.2024 05:00;6,6;15,4
Slettnes Fyr;SN96400;12.07.2024 06:00;5,6;16,4
Slettnes Fyr;SN96400;12.07.2024 07:00;4,4;14,8
Slettnes Fyr;SN96400;12.07.2024 08:00;3,2;13,7
Slettnes Fyr;SN96400;12.07.2024 09:00;3,7;15,5
Slettnes Fyr;SN96400;12.07.2024 10:00;4,6;14,5
Slettnes Fyr;SN96400;12.07.2024 11:00;7,6;14,1
Slettnes Fyr;SN96400;12.07.2024 12:00;7,9;14,3
Slettnes Fyr;SN96400;12.07.2024 13:00;9,2;13,1
Slettnes Fyr;SN96400;12.07.2024 14:00;11,7;12,7
Slettnes Fyr;SN96400;12.07.2024 15:00;10,8;12,9
Slettnes Fyr;SN96400;12.07.2024 16:00;9;12,8
Slettnes Fyr;SN96400;12.07.2024 17:00;14,6;10,4
Slettnes Fyr;SN96400;12.07.2024 18:00;15,7;9,9
Slettnes Fyr;SN96400;12.07.2024 19:00;17;9,6
Slettnes Fyr;SN96400;12.07.2024 20:00;15,7;9,8
Slettnes Fyr;SN96400;12.07.2024 21:00;15,5;9,8
Slettnes Fyr;SN96400;12.07.2024 22:00;14,5;9,9
Slettnes Fyr;SN96400;12.07.2024 23:00;12,2;10,3
Slettnes Fyr;SN96400;13.07.2024 00:00;11,5;10,4
Slettnes Fyr;SN96400;13.07.2024 01:00;10,3;10,5
Slettnes Fyr;SN96400;13.07.2024 02:00;13,8;10
Slettnes Fyr;SN96400;13.07.2024 03:00;14,4;10,6
Slettnes Fyr;SN96400;13.07.2024 04:00;14,7;10,6
Slettnes Fyr;SN96400;13.07.2024 05:00;14,4;10,2
Slettnes Fyr;SN96400;13.07.2024 06:00;14;9,9
Slettnes Fyr;SN96400;13.07.2024 07:00;11,9;10,2
Slettnes Fyr;SN96400;13.07.2024 08:00;12,7;10,1
Slettnes Fyr;SN96400;13.07.2024 09:00;12,6;11,1
Slettnes Fyr;SN96400;13.07.2024 10:00;12,4;10,5
Slettnes Fyr;SN96400;13.07.2024 11:00;12,4;10
Slettnes Fyr;SN96400;13.07.2024 12:00;12,6;10,4
Slettnes Fyr;SN96400;13.07.2024 13:00;12,7;11,2
Slettnes Fyr;SN96400;13.07.2024 14:00;13;11,1
Slettnes Fyr;SN96400;13.07.2024 15:00;13,6;11,1
Slettnes Fyr;SN96400;13.07.2024 16:00;11,3;11,3
Slettnes Fyr;SN96400;13.07.2024 17:00;10,5;11,1
Slettnes Fyr;SN96400;13.07.2024 18:00;9,2;11,2
Slettnes Fyr;SN96400;13.07.2024 19:00;7,2;11,6
Slettnes Fyr;SN96400;13.07.2024 20:00;7,4;11
Slettnes Fyr;SN96400;13.07.2024 21:00;6;10,9
Slettnes Fyr;SN96400;13.07.2024 22:00;6,2;11,1
Slettnes Fyr;SN96400;13.07.2024 23:00;3,6;11
Slettnes Fyr;SN96400;14.07.2024 00:00;2,8;10,7
Slettnes Fyr;SN96400;14.07.2024 01:00;5,3;11,1
Slettnes Fyr;SN96400;14.07.2024 02:00;5,1;12
Slettnes Fyr;SN96400;14.07.2024 03:00;5,5;13,4
Slettnes Fyr;SN96400;14.07.2024 04:00;6;14,8
Slettnes Fyr;SN96400;14.07.2024 05:00;7;16,5
Slettnes Fyr;SN96400;14.07.2024 06:00;8,6;17,9
Slettnes Fyr;SN96400;14.07.2024 07:00;9,5;18,9
Slettnes Fyr;SN96400;14.07.2024 08:00;9,2;19,5
Slettnes Fyr;SN96400;14.07.2024 09:00;9,3;14,3
Slettnes Fyr;SN96400;14.07.2024 10:00;7;14,5
Slettnes Fyr;SN96400;14.07.2024 11:00;7,9;13,8
Slettnes Fyr;SN96400;14.07.2024 12:00;10,3;12,6
Slettnes Fyr;SN96400;14.07.2024 13:00;8,4;12,3
Slettnes Fyr;SN96400;14.07.2024 14:00;9,3;12,2
Slettnes Fyr;SN96400;14.07.2024 15:00;9,3;12,5
Slettnes Fyr;SN96400;14.07.2024 16:00;10,7;12,4
Slettnes Fyr;SN96400;14.07.2024 17:00;10,8;12,4
Slettnes Fyr;SN96400;14.07.2024 18:00;9,7;11,5
Slettnes Fyr;SN96400;14.07.2024 19:00;10;11,3
Slettnes Fyr;SN96400;14.07.2024 20:00;8,9;10,7
Slettnes Fyr;SN96400;14.07.2024 21:00;9,9;10,5
Slettnes Fyr;SN96400;14.07.2024 22:00;9,7;9,9
Slettnes Fyr;SN96400;14.07.2024 23:00;8,3;10
Slettnes Fyr;SN96400;15.07.2024 00:00;7,1;10
Slettnes Fyr;SN96400;15.07.2024 01:00;8,1;9,8
Slettnes Fyr;SN96400;15.07.2024 02:00;8,1;9,7
Slettnes Fyr;SN96400;15.07.2024 03:00;7,8;9,6
Slettnes Fyr;SN96400;15.07.2024 04:00;7,4;9,7
Slettnes Fyr;SN96400;15.07.2024 05:00;6,8;9,8
Slettnes Fyr;SN96400;15.07.2024 06:00;7,2;9,6
Slettnes Fyr;SN96400;15.07.2024 07:00;6,4;9,6
Slettnes Fyr;SN96400;15.07.2024 08:00;5,4;9,4
Slettnes Fyr;SN96400;15.07.2024 09:00;4,5;9,7
Slettnes Fyr;SN96400;15.07.2024 10:00;3,7;10,6
Slettnes Fyr;SN96400;15.07.2024 11:00;3,5;10,3
Slettnes Fyr;SN96400;15.07.2024 12:00;4,8;10,2
Slettnes Fyr;SN96400;15.07.2024 13:00;6,2;9,9
Slettnes Fyr;SN96400;15.07.2024 14:00;7,3;10
Slettnes Fyr;SN96400;15.07.2024 15:00;8,4;10,5
Slettnes Fyr;SN96400;15.07.2024 16:00;9,6;9,9
Slettnes Fyr;SN96400;15.07.2024 17:00;9,8;9,8
Slettnes Fyr;SN96400;15.07.2024 18:00;9;9,4
Slettnes Fyr;SN96400;15.07.2024 19:00;8,9;9,2
Slettnes Fyr;SN96400;15.07.2024 20:00;8,8;9
Slettnes Fyr;SN96400;15.07.2024 21:00;8,3;8,8
Slettnes Fyr;SN96400;15.07.2024 22:00;8,4;8,9
Slettnes Fyr;SN96400;15.07.2024 23:00;7;9
Slettnes Fyr;SN96400;16.07.2024 00:00;7,3;9
Slettnes Fyr;SN96400;16.07.2024 01:00;6,1;9,2
Slettnes Fyr;SN96400;16.07.2024 02:00;3;9,2
Slettnes Fyr;SN96400;16.07.2024 03:00;2,8;10,7
Slettnes Fyr;SN96400;16.07.2024 04:00;2,6;10,7
Slettnes Fyr;SN96400;16.07.2024 05:00;3;10,8
Slettnes Fyr;SN96400;16.07.2024 06:00;4,3;12,7
Slettnes Fyr;SN96400;16.07.2024 07:00;4,1;12,7
Slettnes Fyr;SN96400;16.07.2024 08:00;3,9;12
Slettnes Fyr;SN96400;16.07.2024 09:00;2,2;12,4
Slettnes Fyr;SN96400;16.07.2024 10:00;3,7;12,5
Slettnes Fyr;SN96400;16.07.2024 11:00;5,5;11,2
Slettnes Fyr;SN96400;16.07.2024 12:00;5,9;11
Slettnes Fyr;SN96400;16.07.2024 13:00;5,3;11,6
Slettnes Fyr;SN96400;16.07.2024 14:00;5;11
Slettnes Fyr;SN96400;16.07.2024 15:00;5,6;10,5
Slettnes Fyr;SN96400;16.07.2024 16:00;5,9;9,9
Slettnes Fyr;SN96400;16.07.2024 17:00;5,6;9,4
Slettnes Fyr;SN96400;16.07.2024 18:00;5,2;9,1
Slettnes Fyr;SN96400;16.07.2024 19:00;5,2;9
Slettnes Fyr;SN96400;16.07.2024 20:00;4,7;9,1
Slettnes Fyr;SN96400;16.07.2024 21:00;4,5;8,6
Slettnes Fyr;SN96400;16.07.2024 22:00;3,9;8,6
Slettnes Fyr;SN96400;16.07.2024 23:00;3,9;8,5
Slettnes Fyr;SN96400;17.07.2024 00:00;3,9;8,6
Slettnes Fyr;SN96400;17.07.2024 01:00;2,9;8,5
Slettnes Fyr;SN96400;17.07.2024 02:00;3;8,4
Slettnes Fyr;SN96400;17.07.2024 03:00;3,5;8,4
Slettnes Fyr;SN96400;17.07.2024 04:00;3;8,4
Slettnes Fyr;SN96400;17.07.2024 05:00;2,6;8,5
Slettnes Fyr;SN96400;17.07.2024 06:00;3,7;8,7
Slettnes Fyr;SN96400;17.07.2024 07:00;3,7;8,8
Slettnes Fyr;SN96400;17.07.2024 08:00;3,7;9
Slettnes Fyr;SN96400;17.07.2024 09:00;3,6;9,1
Slettnes Fyr;SN96400;17.07.2024 10:00;3;9,4
Slettnes Fyr;SN96400;17.07.2024 11:00;3,2;9,4
Slettnes Fyr;SN96400;17.07.2024 12:00;3,1;9,5
Slettnes Fyr;SN96400;17.07.2024 13:00;3,9;9,6
Slettnes Fyr;SN96400;17.07.2024 14:00;4,3;9,8
Slettnes Fyr;SN96400;17.07.2024 15:00;4,6;9,6
Slettnes Fyr;SN96400;17.07.2024 16:00;4,9;9,6
Slettnes Fyr;SN96400;17.07.2024 17:00;5,5;9,5
Slettnes Fyr;SN96400;17.07.2024 18:00;5;9,7
Slettnes Fyr;SN96400;17.07.2024 19:00;5,8;9,5
Slettnes Fyr;SN96400;17.07.2024 20:00;6;9,8
Slettnes Fyr;SN96400;17.07.2024 21:00;6,7;9,8
Slettnes Fyr;SN96400;17.07.2024 22:00;6,4;9,6
Slettnes Fyr;SN96400;17.07.2024 23:00;6,6;9,5
Slettnes Fyr;SN96400;18.07.2024 00:00;6,5;9,6
Slettnes Fyr;SN96400;18.07.2024 01:00;6,1;9,5
Slettnes Fyr;SN96400;18.07.2024 02:00;6;9,8
Slettnes Fyr;SN96400;18.07.2024 03:00;6,3;9,9
Slettnes Fyr;SN96400;18.07.2024 04:00;7,1;9,9
Slettnes Fyr;SN96400;18.07.2024 05:00;6,6;10
Slettnes Fyr;SN96400;18.07.2024 06:00;6,3;10,2
Slettnes Fyr;SN96400;18.07.2024 07:00;5,4;10,4
Slettnes Fyr;SN96400;18.07.2024 08:00;7;10,5
Slettnes Fyr;SN96400;18.07.2024 09:00;7,2;10,6
Slettnes Fyr;SN96400;18.07.2024 10:00;7,1;10,9
Slettnes Fyr;SN96400;18.07.2024 11:00;7,3;11
Slettnes Fyr;SN96400;18.07.2024 12:00;8,1;10,8
Slettnes Fyr;SN96400;18.07.2024 13:00;7,7;10,7
Slettnes Fyr;SN96400;18.07.2024 14:00;8,4;10,6
Slettnes Fyr;SN96400;18.07.2024 15:00;9;10,5
Slettnes Fyr;SN96400;18.07.2024 16:00;10,2;10,6
Slettnes Fyr;SN96400;18.07.2024 17:00;10,7;10,2
Slettnes Fyr;SN96400;18.07.2024 18:00;9,4;10,2
Slettnes Fyr;SN96400;18.07.2024 19:00;10,2;10,1
Slettnes Fyr;SN96400;18.07.2024 20:00;11,4;10
Slettnes Fyr;SN96400;18.07.2024 21:00;12,2;9,9
Slettnes Fyr;SN96400;18.07.2024 22:00;11,3;9,8
Slettnes Fyr;SN96400;18.07.2024 23:00;11,8;9,7
Slettnes Fyr;SN96400;19.07.2024 00:00;12,9;9,5
Slettnes Fyr;SN96400;19.07.2024 01:00;12,4;9,5
Slettnes Fyr;SN96400;19.07.2024 02:00;13,2;9,5
Slettnes Fyr;SN96400;19.07.2024 03:00;13;9,5
Slettnes Fyr;SN96400;19.07.2024 04:00;12,2;10
Slettnes Fyr;SN96400;19.07.2024 05:00;13,4;9,9
Slettnes Fyr;SN96400;19.07.2024 06:00;12,5;9,9
Slettnes Fyr;SN96400;19.07.2024 07:00;12,9;10,4
Slettnes Fyr;SN96400;19.07.2024 08:00;11,6;11,1
Slettnes Fyr;SN96400;19.07.2024 09:00;12,4;11,8
Slettnes Fyr;SN96400;19.07.2024 10:00;13,6;11,7
Slettnes Fyr;SN96400;19.07.2024 11:00;11,1;12,1
Slettnes Fyr;SN96400;19.07.2024 12:00;10,6;12
Slettnes Fyr;SN96400;19.07.2024 13:00;9,3;12,1
Slettnes Fyr;SN96400;19.07.2024 14:00;10,1;12
Slettnes Fyr;SN96400;19.07.2024 15:00;9;11,9
Slettnes Fyr;SN96400;19.07.2024 16:00;8,7;12,5
Slettnes Fyr;SN96400;19.07.2024 17:00;8,2;11,9
Slettnes Fyr;SN96400;19.07.2024 18:00;7,7;11,9
Slettnes Fyr;SN96400;19.07.2024 19:00;7,9;11,4
Slettnes Fyr;SN96400;19.07.2024 20:00;7,8;11,4
Slettnes Fyr;SN96400;19.07.2024 21:00;6,8;11,6
Slettnes Fyr;SN96400;19.07.2024 22:00;6;12,2
Slettnes Fyr;SN96400;19.07.2024 23:00;7;13
Slettnes Fyr;SN96400;20.07.2024 00:00;6,5;12,6
Slettnes Fyr;SN96400;20.07.2024 01:00;7,5;12,1
Slettnes Fyr;SN96400;20.07.2024 02:00;7,4;10,3
Slettnes Fyr;SN96400;20.07.2024 03:00;7,3;10
Slettnes Fyr;SN96400;20.07.2024 04:00;7,6;10,2
Slettnes Fyr;SN96400;20.07.2024 05:00;8,9;10,2
Slettnes Fyr;SN96400;20.07.2024 06:00;9;10,6
Slettnes Fyr;SN96400;20.07.2024 07:00;7,7;10,7
Slettnes Fyr;SN96400;20.07.2024 08:00;8,4;11
Slettnes Fyr;SN96400;20.07.2024 09:00;9,1;11,3
Slettnes Fyr;SN96400;20.07.2024 10:00;9,9;11,1
Slettnes Fyr;SN96400;20.07.2024 11:00;10,9;11,2
Slettnes Fyr;SN96400;20.07.2024 12:00;11,8;11,5
Slettnes Fyr;SN96400;20.07.2024 13:00;9,8;11,8
Slettnes Fyr;SN96400;20.07.2024 14:00;10,1;11,3
Slettnes Fyr;SN96400;20.07.2024 15:00;8,2;10,7
Slettnes Fyr;SN96400;20.07.2024 16:00;8,3;10,5
Slettnes Fyr;SN96400;20.07.2024 17:00;6,4;10,6
Slettnes Fyr;SN96400;20.07.2024 18:00;5,1;10,3
Slettnes Fyr;SN96400;20.07.2024 19:00;4,5;10,1
Slettnes Fyr;SN96400;20.07.2024 20:00;3,7;9,9
Slettnes Fyr;SN96400;20.07.2024 21:00;3,7;9,6
Slettnes Fyr;SN96400;20.07.2024 22:00;2,5;9,5
Slettnes Fyr;SN96400;20.07.2024 23:00;3,5;9,4
Slettnes Fyr;SN96400;21.07.2024 00:00;4,7;9,3
Slettnes Fyr;SN96400;21.07.2024 01:00;4,1;9,4
Slettnes Fyr;SN96400;21.07.2024 02:00;4,3;9,5
Slettnes Fyr;SN96400;21.07.2024 03:00;4,4;9,8
Slettnes Fyr;SN96400;21.07.2024 04:00;4,3;10,3
Slettnes Fyr;SN96400;21.07.2024 05:00;3,6;10,9
Slettnes Fyr;SN96400;21.07.2024 06:00;3,3;10,7
Slettnes Fyr;SN96400;21.07.2024 07:00;4,2;11,5
Slettnes Fyr;SN96400;21.07.2024 08:00;2,2;13,1
Slettnes Fyr;SN96400;21.07.2024 09:00;3,2;13,9
Slettnes Fyr;SN96400;21.07.2024 10:00;2,8;13
Slettnes Fyr;SN96400;21.07.2024 11:00;2,1;14,2
Slettnes Fyr;SN96400;21.07.2024 12:00;3;12,8
Slettnes Fyr;SN96400;21.07.2024 13:00;3,6;12,8
Slettnes Fyr;SN96400;21.07.2024 14:00;4;12,1
Slettnes Fyr;SN96400;21.07.2024 15:00;3,9;14,3
Slettnes Fyr;SN96400;21.07.2024 16:00;3,9;13,4
Slettnes Fyr;SN96400;21.07.2024 17:00;4,1;12,7
Slettnes Fyr;SN96400;21.07.2024 18:00;4,3;12,8
Slettnes Fyr;SN96400;21.07.2024 19:00;4,3;12,8
Slettnes Fyr;SN96400;21.07.2024 20:00;4,8;11,9
Slettnes Fyr;SN96400;21.07.2024 21:00;4,8;11,7
Slettnes Fyr;SN96400;21.07.2024 22:00;4,5;11,3
Slettnes Fyr;SN96400;21.07.2024 23:00;5,2;11
Slettnes Fyr;SN96400;22.07.2024 00:00;4,7;10,8
Slettnes Fyr;SN96400;22.07.2024 01:00;5;11,2
Slettnes Fyr;SN96400;22.07.2024 02:00;4,7;11,4
Slettnes Fyr;SN96400;22.07.2024 03:00;4,2;11,6
Slettnes Fyr;SN96400;22.07.2024 04:00;4;13,4
Slettnes Fyr;SN96400;22.07.2024 05:00;3,2;16,3
Slettnes Fyr;SN96400;22.07.2024 06:00;4;16
Slettnes Fyr;SN96400;22.07.2024 07:00;3,5;19,1
Slettnes Fyr;SN96400;22.07.2024 08:00;7,2;25,1
Slettnes Fyr;SN96400;22.07.2024 09:00;8,5;27,5
Slettnes Fyr;SN96400;22.07.2024 10:00;9,5;28,3
Slettnes Fyr;SN96400;22.07.2024 11:00;9,7;26,9
Slettnes Fyr;SN96400;22.07.2024 12:00;7,9;28,8
Slettnes Fyr;SN96400;22.07.2024 13:00;7,3;20,5
Slettnes Fyr;SN96400;22.07.2024 14:00;3,3;20
Slettnes Fyr;SN96400;22.07.2024 15:00;3,2;19,8
Slettnes Fyr;SN96400;22.07.2024 16:00;3,7;21,1
Slettnes Fyr;SN96400;22.07.2024 17:00;5,9;20,5
Slettnes Fyr;SN96400;22.07.2024 18:00;3,8;19,8
